#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
2218,SFR35,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:39:03"
2219,SFR16,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:38:35"
2220,SFR71,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:37:49"
2221,SFR70,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:37:26"
2222,SFR38,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:37:09"
2223,SFR90,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:36:50"
2224,SFR66,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:36:32"
2225,SFR34,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:36:19"
2226,SFR80,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:34:24"
2227,SFR43,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:31:54"
2228,SFR45,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:31:21"
2229,SFR57,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:30:38"
2230,SFR26,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:29:50"
2231,SFR23,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:26:33"
2232,SFR85,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:26:11"
2233,SFR74,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:25:42"
2234,SFR40,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:24:58"
2235,SFR53,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:23:48"
2236,SFR91,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:23:32"
2237,SFR63,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:22:46"
2238,SFR28,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:22:18"
2239,SFR75,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:20:42"
2240,SFR22,"15% discount",active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-26 15:07:38"
2241,Wow90,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2242,Wow91,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2243,Wow92,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2244,Wow93,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-25 23:34:05"
2245,Zyada75,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2246,Zyada21,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2247,Zyada66,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2248,Zyada81,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2249,Zyada26,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2250,Zyada86,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2251,Zyada64,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2252,Zyada18,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2253,Zyada36,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2254,Zyada57,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2255,Zyada80,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2256,Zyada50,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2257,Zyada93,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2258,Zyada11,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2259,Zyada48,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2260,Zyada79,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2261,Zyada20,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2262,Zyada91,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2263,Zyada14,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2264,Zyada12,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2265,Zyada32,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2266,Zyada54,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2267,Zyada38,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:30"
2268,Zyada56,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2269,Zyada28,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2270,Zyada82,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2271,Zyada46,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2272,Zyada29,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2273,Zyada96,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2274,Zyada24,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2275,Zyada90,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2276,Zyada55,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2277,Zyada63,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2278,Zyada74,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2279,Zyada17,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2280,Zyada67,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2281,Zyada52,"25% on discounted items",Active,N/A,N/A,Elabelz,Miners,N/A,"2018-07-24 21:01:29"
2282,Zyada15,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2283,Zyada16,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2284,Zyada44,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2285,Zyada76,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2286,Zyada99,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2287,Zyada89,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2288,Zyada49,"25% on discounted items",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 21:00:49"
2289,SFR4,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2290,SFR7,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2291,SFR6,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2292,SFR1,"15% discount",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 15:59:51"
2293,SFR9,"15% discount",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 15:59:51"
2294,SFR2,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2295,SFR5,"15% discount",Active,N/A,N/A,Elabelz,Influencers,N/A,"2018-07-24 15:59:51"
2296,SFR8,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2297,SFR3,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2298,SFR60,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2299,SFR31,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2300,SFR59,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2301,SFR65,"15% discount",Active,N/A,N/A,Elabelz,N/A,N/A,"2018-07-24 15:59:51"
2302,aqua,N/A,active,N/A,N/A,L'Occitane,Influencers,N/A,"2018-07-19 17:10:19"
2303,tdkgift,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,"2018-07-12 19:22:42"
2304,Laky9,"Discount 10%",Active,N/A,N/A,MumzWorld,N/A,N/A,"2018-07-10 22:51:56"
2305,Laky16,"Discount 10%",Active,N/A,N/A,MumzWorld,Influencers,N/A,"2018-07-10 22:51:56"
2306,Laky24,"Discount 10%",Active,N/A,N/A,MumzWorld,N/A,N/A,"2018-07-10 22:51:56"
2307,Laky28,"Discount 10%",Active,N/A,N/A,MumzWorld,N/A,N/A,"2018-07-10 22:51:56"
2308,Laky30,"Discount 10%",Active,N/A,N/A,MumzWorld,N/A,N/A,"2018-07-10 22:51:56"
2309,Wow85,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-09 22:40:08"
2310,Wow86,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2311,Wow87,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2312,Wow88,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2313,Wow89,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-09 22:40:08"
2314,Wow50,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2315,Wow51,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-09 22:40:08"
2316,Wow52,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2317,Wow53,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2318,Wow54,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2319,Wow55,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2320,Wow56,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2321,Wow57,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2322,Wow58,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2323,Wow59,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2324,Wow60,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2325,Wow61,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2326,Wow62,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2327,Wow63,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-09 22:40:08"
2328,Wow64,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2329,Wow65,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-09 22:40:08"
2330,Wow66,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2331,Wow67,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2332,Wow68,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2333,Wow69,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2334,Wow70,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2335,Wow71,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2336,Wow72,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2337,Wow73,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2338,Wow74,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2339,Wow75,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2340,Wow76,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2341,Wow77,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2342,Wow78,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2343,Wow79,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2344,Wow80,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2345,Wow81,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2346,Wow82,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2347,Wow83,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-09 22:40:08"
2348,Wow84,"10% off on discounted items",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-09 22:40:08"
2349,Akl1,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2350,Akl2,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2351,Akl3,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2352,Akl4,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2353,Akl5,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2354,Akl6,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2355,Akl7,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",Influencers,N/A,"2018-07-08 23:46:03"
2356,Akl8,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",Influencers,N/A,"2018-07-08 23:46:03"
2357,Akl9,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",Influencers,N/A,"2018-07-08 23:46:03"
2358,Akl10,"1 time usage/ user. Offer: 10% back to cart.",Active,N/A,N/A,"Hunger station",N/A,N/A,"2018-07-08 23:46:03"
2359,Wow10,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2360,Wow12,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2361,Wow14,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2362,Wow16,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2363,Wow18,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2364,Wow20,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2365,Wow22,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2366,Wow24,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2367,Wow26,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2368,Wow30,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2369,Wow32,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2370,Wow34,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2371,Wow36,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",N/A,N/A,"2018-07-08 15:52:44"
2372,Wow38,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2373,Wow40,"10% offer on the WOW Campaign",Active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-07-08 15:52:44"
2374,qyada1,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2375,qyada2,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,Influencers,N/A,"2018-07-08 15:51:54"
2376,qyada3,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2377,qyada5,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2378,qyada6,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,Influencers,N/A,"2018-07-08 15:51:54"
2379,qyada7,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2380,qyada8,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2381,qyada9,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2382,qyada10,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2383,qyada11,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2384,qyada12,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2385,qyada13,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2386,qyada14,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2387,qyada15,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2388,qyada16,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2389,qyada17,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2390,qyada18,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2391,qyada19,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2392,qyada20,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2393,qyada21,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2394,qyada22,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2395,qyada23,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2396,qyada24,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2397,qyada25,"12% on Gross Order, Any Customer, Multiple Usage (Offer valid on all items including teh sale page)",Active,N/A,N/A,Sivvi,N/A,N/A,"2018-07-08 15:51:54"
2398,Care24,"Discount 10%",Active,N/A,N/A,MumzWorld,N/A,N/A,"2018-07-03 23:42:20"
2399,1653,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,"2018-06-27 23:06:08"
2400,alm,N/A,active,N/A,N/A,L'Occitane,N/A,N/A,"2018-06-27 22:51:45"
2401,Ejaza1,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2402,Ejaza6,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2403,Ejaza7,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2404,Ejaza8,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2405,Ejaza9,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2406,Ejaza10,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2407,Ejaza50,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2408,Ejaza60,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2409,Ejaza70,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2410,Ejaza80,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2411,Ejaza90,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2412,Ejaza15,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2413,Ejaza25,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2414,Ejaza35,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2415,Ejaza45,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2416,Ejaza55,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2417,Ejaza65,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2418,Ejaza75,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2419,Ejaza85,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2420,Ejaza95,"15% on Gross Order, Any Customer, Multiple Usage",Active,2018-07-31,N/A,Zaful,N/A,N/A,"2018-06-27 18:27:48"
2421,eid30,N/A,active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-06-13 17:48:42"
2422,oud6,N/A,active,N/A,N/A,Ghawali,Influencers,N/A,"2018-06-12 21:27:39"
2423,ramadan6,N/A,active,N/A,N/A,Ghawali,Influencers,N/A,"2018-06-12 21:27:37"
2424,eid20,N/A,active,N/A,N/A,"Arabian Oud",Influencers,N/A,"2018-06-11 22:25:46"
2425,Save50,"10% off - max discount 50 sar/aed-min cart value of 156",N/A,2018-12-31,N/A,Wadi,Influencers,N/A,"2018-06-07 22:16:53"
2426,Save95,"10% off - max discount 50 sar/aed-min cart value of 150",N/A,2018-12-31,N/A,Wadi,SEM,N/A,"2018-06-07 22:14:27"
2427,Save55,"10% off - max discount 50 sar/aed-min cart value of 156",Active,2018-12-31,N/A,Wadi,SEM,N/A,"2018-06-07 22:11:03"
