#,Code,Description,"Ad status","Expires on",Reserved,Client,Channel,Office,"Updated at"
709,New10,"20% off everything on the website",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-09 00:00:57"
710,New12,"20% off everything on the website",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-09 00:00:57"
711,mama40,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-09 00:00:56"
712,mama44,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-09 00:00:56"
713,mama46,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-09 00:00:56"
714,mama48,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-09 00:00:56"
715,mama50,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-09 00:00:56"
716,mama52,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-09 00:00:56"
717,mama54,"Buy 1 Get 1 Coupon for Mamas & Papas",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-09 00:00:56"
718,Ndafa1,"10% discount",Active,N/A,N/A,Matic,Others,N/A,"2019-01-08 22:49:00"
719,Ndafa2,"10% discount",Active,N/A,N/A,Matic,Others,N/A,"2019-01-08 22:49:00"
720,Ndafa3,"10% discount",Active,N/A,N/A,Matic,Others,N/A,"2019-01-08 22:49:00"
721,Ndafa4,"10% discount",Active,N/A,N/A,Matic,Others,N/A,"2019-01-08 22:49:00"
722,Ndafa5,"10% discount",Active,N/A,N/A,Matic,Others,N/A,"2019-01-08 22:49:00"
723,Ndafa6,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
724,Ndafa7,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
725,Ndafa8,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
726,Ndafa9,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
727,Ndafa10,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
728,Ndafa11,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
729,Ndafa12,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
730,Ndafa13,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
731,Ndafa14,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
732,Ndafa15,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
733,Ndafa16,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
734,Ndafa17,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
735,Ndafa18,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
736,Ndafa19,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
737,Ndafa20,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
738,Ndafa21,"10% discount",Active,N/A,N/A,Matic,Miners,N/A,"2019-01-08 22:48:03"
739,Extra93,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:57"
740,Extra78,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:57"
741,Extra38,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:57"
742,Extra88,"15% on everything on the website",Active,N/A,N/A,Elabelz,Influencers,N/A,"2019-01-08 11:30:56"
743,Extra21,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
744,Extra96,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
745,Extra40,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
746,Extra34,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
747,Extra71,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
748,Extra55,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
749,Extra12,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
750,Extra94,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
751,Extra97,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
752,Extra75,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
753,Extra56,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
754,Extra99,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
755,Extra87,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
756,Extra79,"15% on everything on the website",Active,N/A,N/A,Elabelz,N/A,N/A,"2019-01-08 11:30:56"
757,Extra94,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Digital,N/A,"2019-01-04 05:30:52"
758,Extra96,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,SEM,N/A,"2019-01-04 05:30:52"
759,Extra98,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,SEM,N/A,"2019-01-04 05:30:52"
760,Extra66,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:51"
761,Extra68,"20% discount on top of discounts",Deactive,N/A,"Osama AlDughairi",Nisnass,Influencers,N/A,"2019-01-04 05:30:51"
762,Extra70,"20% discount on top of discounts",Deactive,N/A,"Swalif Hanan",Nisnass,Influencers,N/A,"2019-01-04 05:30:51"
763,Extra72,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:51"
764,Extra74,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:51"
765,Extra78,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:51"
766,Extra80,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:51"
767,Extra82,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:51"
768,Extra84,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:51"
769,Extra86,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:51"
770,Extra88,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Digital,N/A,"2019-01-04 05:30:51"
771,Extra44,"20% discount on top of discounts",Deactive,N/A,"Kholoud Amin",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
772,Extra46,"20% discount on top of discounts",Deactive,N/A,"Lama AlAkeel",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
773,Extra48,"20% discount on top of discounts",Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
774,Extra50,"20% discount on top of discounts",Deactive,N/A,"Arwa AlOmrani",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
775,Extra52,"20% discount on top of discounts",Deactive,N/A,"Abdullah AlSubaii",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
776,Extra54,"20% discount on top of discounts",Deactive,N/A,"Thamer Ghlis",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
777,Extra56,"20% discount on top of discounts",Deactive,N/A,"Mutlaq AlSultan",Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
778,Extra58,"20% discount on top of discounts",Deactive,N/A,itsalwayshana,Nisnass,Influencers,N/A,"2019-01-04 05:30:50"
779,Extra60,"20% discount on top of discounts",Deactive,N/A,"Amna AlGhammas",Nisnass,N/A,N/A,"2019-01-04 05:30:50"
780,Extra62,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:50"
781,Extra64,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:50"
782,Extra42,"20% discount on top of discounts",Deactive,N/A,"Noura AlAmairi",Nisnass,Influencers,N/A,"2019-01-04 05:30:49"
783,Extra30,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:49"
784,Extra32,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:49"
785,Extra34,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:49"
786,Extra36,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:49"
787,Extra38,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:49"
788,Extra40,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:49"
789,Extra12,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
790,Extra14,"20% discount on top of discounts",Deactive,N/A,"Ahmad AlBarqi",Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
791,Extra16,"20% discount on top of discounts",Deactive,N/A,"Waad AlTurki",Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
792,Extra18,"20% discount on top of discounts",Deactive,N/A,Manar,Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
793,Extra20,"20% discount on top of discounts",Deactive,N/A,"Abdullah AlSabe",Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
794,Extra22,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:48"
795,Extra24,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
796,Extra26,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:48"
797,Extra28,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:48"
798,Extra2,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:47"
799,Extra4,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:47"
800,Extra6,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:47"
801,Extra8,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:47"
802,Extra10,"20% discount on top of discounts",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:47"
803,off74,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:46"
804,off76,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:46"
805,off78,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:46"
806,off80,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:46"
807,off56,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
808,off58,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
809,off60,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
810,off62,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
811,off64,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
812,off66,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
813,off68,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
814,off70,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
815,off72,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:45"
816,off36,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
817,off38,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:44"
818,off40,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
819,off42,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
820,off44,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
821,off46,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
822,off48,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
823,off50,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
824,off52,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
825,off54,"50% off (Miners)",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:44"
826,off10,"50% off",Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
827,off12,"50% off",Deactive,N/A,"Arwa Dhl",Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
828,off14,"50% off",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
829,off16,"50% off",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
830,off18,"50% off",Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
831,off20,"50% off",Deactive,N/A,"Faisal AlYami",Nisnass,N/A,N/A,"2019-01-04 05:30:43"
832,off22,"50% off",Deactive,N/A,"Osama AlDughairi",Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
833,off24,"50% off",Deactive,N/A,"Dr. Hind",Nisnass,SEM,N/A,"2019-01-04 05:30:43"
834,off26,"50% off",Deactive,N/A,"Bushra AlSayed",Nisnass,N/A,N/A,"2019-01-04 05:30:43"
835,off28,"50% off",Deactive,N/A,"Om Laith",Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
836,off30,"20% off discounted items",Deactive,N/A,Mhmdz,Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
837,off32,"50% off",Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-01-04 05:30:43"
838,off34,"50% off (DXB Office)",Deactive,N/A,N/A,Nisnass,Others,"Itcan - DXB Office","2019-01-04 05:30:43"
839,Black62,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:42"
840,Black64,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
841,Black66,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
842,Black68,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,"Salwwal Um Aez",Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
843,Black70,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
844,Black72,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
845,Black74,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
846,Black76,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:42"
847,Black78,"buy 1 get 3 free + additional discounts (Social Media)",Deactive,2018-11-24,N/A,Nisnass,Others,N/A,"2019-01-04 05:30:42"
848,Black80,"buy 1 get 3 free + additional discounts (saudi office)",Deactive,2018-11-24,N/A,Nisnass,Others,N/A,"2019-01-04 05:30:42"
849,off2,"50% off",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:42"
850,off4,"50% off",Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
851,off6,"50% off",Deactive,N/A,"Faisal AlYami",Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
852,off8,"50% off",Deactive,N/A,"Om Shahoodi bint Ibrahim Alkhuwatir",Nisnass,Influencers,N/A,"2019-01-04 05:30:42"
853,Black52,"buy 1 get 3 free + additional discounts (Digital)",Deactive,2018-11-24,N/A,Nisnass,Digital,N/A,"2019-01-04 05:30:41"
854,Black54,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
855,Black56,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
856,Black58,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
857,Black60,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:41"
858,Black36,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:41"
859,Black38,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
860,Black40,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:41"
861,Black42,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
862,Black44,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:41"
863,Black46,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
864,Black48,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:41"
865,Black50,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:41"
866,Black10,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
867,Black12,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
868,Black14,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
869,Black16,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
870,Black18,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:40"
871,Black20,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:40"
872,Black22,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:40"
873,Black24,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
874,Black26,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
875,Black28,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
876,Black30,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
877,Black32,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
878,Black34,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:40"
879,Fast68,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:39"
880,Fast70,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:39"
881,Fast72,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:39"
882,Fast74,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:39"
883,Fast76,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:39"
884,Fast78,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:39"
885,Fast80,"Coupon Discount (Snapchat Ad)",Deactive,N/A,N/A,Nisnass,Others,N/A,"2019-01-04 05:30:39"
886,Black2,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:39"
887,Black4,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:39"
888,Black6,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:39"
889,Black8,"buy 1 get 3 free + additional discounts",Deactive,2018-11-24,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:39"
890,Fast44,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
891,Fast46,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
892,Fast48,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
893,Fast50,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
894,Fast52,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
895,Fast54,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
896,Fast56,N/A,Deactive,N/A,"Abdulrahman AlSadhan",Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
897,Fast58,N/A,Deactive,N/A,"Amna AlGhammas",Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
898,Fast60,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
899,Fast62,N/A,Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:38"
900,Fast64,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
901,Fast66,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:38"
902,Fast20,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:37"
903,Fast22,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:37"
904,Fast24,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:37"
905,Fast26,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:37"
906,Fast28,"DXB Office & friends",Deactive,N/A,N/A,Nisnass,Others,N/A,"2019-01-04 05:30:37"
907,Fast30,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:37"
908,Fast32,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:37"
909,Fast34,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:37"
910,Fast36,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:37"
911,Fast38,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:37"
912,Fast40,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:37"
913,Fast42,N/A,Deactive,N/A,N/A,Nisnass,Miners,N/A,"2019-01-04 05:30:37"
914,Get49,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:36"
915,Get51,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:36"
916,Get53,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:36"
917,Get55,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:36"
918,Get57,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:36"
919,Get59,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:36"
920,Fast2,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
921,Fast4,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
922,Fast6,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
923,Fast8,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
924,Fast10,"N/A (Coupons Website)",Deactive,N/A,N/A,Nisnass,Others,N/A,"2019-01-04 05:30:36"
925,Fast12,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
926,Fast14,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
927,Fast16,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
928,Fast18,N/A,Deactive,N/A,N/A,Nisnass,Influencers,N/A,"2019-01-04 05:30:36"
929,Get29,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:35"
930,Get31,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:35"
931,Get33,"Buy1 Get1",Deactive,N/A,N/A,Nisnass,N/A,N/A,"2019-01-04 05:30:35"
